Amygdala excitatory;Astrocyte;Bergmann glia;Cerebellar inhibitory;CGE interneuron;Choroid plexus;Committed oligodendrocyte precursor;Deep-layer corticothalamic and 6b;Deep-layer intratelencephalic;Deep-layer near-projecting;Eccentric medium spiny neuron;Ependymal;Fibroblast;Hippocampal CA1-3;Hippocampal CA4;Hippocampal dentate gyrus;LAMP5-LHX6 and Chandelier;Lower rhombic lip;Mammillary body;Medium spiny neuron;MGE interneuron;Microglia;Midbrain-derived inhibitory;Miscellaneous;Oligodendrocyte;Oligodendrocyte precursor;Splatter;Thalamic excitatory;Upper rhombic lip;Upper-layer intratelencephalic;Vascular
-4.744918e-02; 4.884739e-02; 1.256838e-01; 5.228793e-02;-2.141633e-02; 4.141731e-02; 2.890348e-03;-6.628397e-02;-3.626903e-02;-1.115323e-01;-3.326016e-02; 4.590718e-02; 9.490153e-02; 6.779427e-03; 4.820376e-02;-1.700331e-02; 4.508172e-02;-1.996357e-02; 3.955566e-03;-4.179065e-02;-1.191560e-01;-2.569872e-04; 6.081175e-02;-2.106250e-02; 3.228498e-02; 2.280861e-02; 1.016440e-02; 1.114642e-01;-8.766955e-02; 9.734027e-04; 4.690265e-02
 1.900207e-02; 2.930979e-02;-1.128977e-01;-3.823082e-03;-2.158200e-02; 4.883145e-02;-7.974749e-02;-1.646206e-02;-2.058844e-02; 7.177306e-02; 3.857426e-02; 3.105602e-02; 2.021022e-02; 3.550357e-02;-1.371228e-02; 8.786107e-02;-3.619661e-02; 2.174633e-02;-2.690113e-02; 6.516512e-02; 7.058262e-02; 1.042434e-01; 2.111253e-02; 1.921933e-02;-1.006441e-01; 2.091880e-02; 1.625970e-02; 1.197400e-02; 4.535117e-03;-4.385875e-02; 9.390991e-02
 4.769031e-02; 1.524275e-03;-7.288576e-02; 2.412767e-02; 1.029128e-01;-1.437198e-01;-3.993856e-02; 8.475617e-02; 1.116693e-01; 1.278658e-01;-2.959102e-03;-1.016216e-01; 5.722984e-02; 5.521021e-02; 3.795847e-02;-7.122166e-02; 6.528418e-02;-5.070211e-02; 9.683294e-02; 3.231829e-02; 8.601987e-02;-2.340790e-02; 2.075315e-02; 5.913034e-02;-4.555983e-02;-6.586198e-02; 4.745641e-02; 3.809001e-02; 1.044830e-01; 1.775812e-01; 3.329301e-03
-3.052481e-02; 1.651550e-03; 2.592801e-02;-8.049824e-03;-5.592939e-02; 1.472072e-01; 4.209526e-02;-3.140002e-02;-3.973109e-02; 3.401533e-03; 3.908372e-02; 1.009446e-01; 1.299328e-01; 2.298572e-02; 7.983604e-04;-1.254036e-02; 2.958734e-02;-1.830403e-02; 4.409214e-02; 6.477354e-02;-1.014611e-02; 5.105774e-02;-6.216037e-02;-7.679640e-02; 5.319222e-02; 8.599930e-02; 6.572346e-02; 5.087368e-02; 1.010197e-01;-2.955548e-02; 3.720106e-02
 2.938684e-02;-5.099003e-03;-8.980627e-02;-5.054921e-02; 2.948450e-02; 2.327419e-02;-7.983943e-02; 1.400381e-02;-9.673492e-03; 9.797496e-02; 2.692712e-02; 6.091811e-02;-5.012992e-02; 5.248364e-02; 2.395047e-02; 7.684254e-02;-2.774480e-02; 9.789173e-02; 5.098460e-04; 2.042188e-02; 6.131637e-02;-1.628149e-01;-3.473551e-02; 7.288878e-02;-1.186799e-01;-1.398519e-01; 2.728735e-02; 2.096367e-02;-3.161680e-02;-3.491014e-02;-8.132799e-02
 1.361842e-01; 3.303604e-02; 1.331956e-01; 7.682809e-02;-1.240730e-02;-2.202684e-01;-1.774503e-02; 1.181327e-01; 7.510716e-02;-1.931300e-02; 1.577905e-01;-1.183835e-01;-7.065428e-02; 1.717191e-01; 4.377003e-02; 9.253127e-02;-9.782338e-03; 5.918245e-02; 4.832561e-02; 5.023371e-02; 1.217306e-01;-6.739217e-02; 3.141508e-02; 5.715104e-02;-4.534222e-02; 9.970818e-02; 1.407510e-02;-4.934877e-03;-1.315625e-02; 1.088921e-01;-6.407655e-02
 7.699731e-02; 1.129768e-02;-1.261620e-02;-5.621973e-02;-8.715575e-02;-3.652386e-02; 2.537331e-02;-2.246353e-02;-3.326008e-02;-8.683599e-02;-6.275097e-02;-6.626032e-02;-5.849424e-03;-2.144054e-02;-7.058666e-02;-1.354438e-02;-6.757293e-03;-1.014104e-01; 3.989460e-04;-4.507549e-02;-2.759639e-02;-9.163928e-03;-7.255864e-02;-1.563815e-02; 7.248272e-02; 5.888732e-02;-4.082665e-02;-9.847644e-02;-1.127440e-01; 9.505626e-04; 4.225310e-02
-3.495141e-02;-6.940930e-02;-2.050134e-02;-6.152528e-02; 8.462186e-02;-5.008066e-02;-3.754919e-03; 3.531722e-02; 7.902637e-03; 1.461288e-03; 4.178104e-02; 1.721835e-02;-3.763120e-02; 2.859153e-03; 2.770099e-02;-3.306989e-02; 2.574581e-03; 7.283919e-02; 4.136221e-03; 5.897758e-02;-7.108241e-02; 1.086674e-02; 4.507197e-02;-1.262069e-02; 3.280564e-04;-6.965871e-02; 2.488361e-02; 1.098631e-02; 2.326469e-02;-2.691109e-03; 1.167803e-02
 1.395714e-01;-6.883072e-02;-1.237084e-01; 7.992620e-03;-7.784733e-02;-8.004913e-02; 1.744355e-02; 1.741219e-02; 5.345452e-02;-3.049731e-02; 2.121638e-02; 7.112008e-02;-4.025640e-03; 8.625600e-02; 6.352547e-02; 1.629869e-01;-7.219552e-02;-2.573743e-02;-1.498892e-02; 1.727756e-02; 1.006469e-01; 4.770810e-03; 2.673341e-02; 2.511605e-03; 2.119513e-02; 2.016736e-02; 2.062355e-03;-1.681397e-01;-2.533628e-02; 6.097969e-02;-9.025076e-02
-4.427267e-02;-8.810160e-02;-1.201450e-01; 3.072603e-03;-7.100441e-02; 1.018660e-02;-1.022206e-01;-6.041488e-02; 4.430489e-02;-5.089899e-02;-6.283621e-02;-7.183336e-02;-4.509239e-02; 3.568410e-02;-1.301344e-02; 2.419034e-02;-2.005512e-02;-7.276082e-02;-3.885461e-02;-8.096047e-02;-9.473230e-02; 6.646013e-02;-5.965367e-02; 1.188993e-02;-1.309138e-01;-3.887764e-02;-2.566652e-02; 5.694379e-02; 2.892879e-02; 5.522681e-02; 2.498341e-02
 5.996814e-02; 7.884554e-02; 3.271825e-02; 4.202149e-02; 3.940106e-02;-9.001373e-02; 6.309258e-02; 6.598679e-02; 2.681642e-02; 4.329837e-02; 6.055647e-02; 1.828952e-02; 6.074944e-03; 1.600494e-01; 1.496637e-01; 8.792746e-02; 1.001427e-02; 1.450201e-02; 4.172660e-02; 6.830727e-02; 1.023400e-01;-5.131543e-02;-1.188598e-02; 4.293990e-02; 8.033825e-02; 3.334446e-02; 7.746361e-02; 5.896354e-02; 5.824561e-02; 3.845739e-02;-4.158629e-03
-4.082799e-02;-6.594260e-02;-5.225041e-02; 3.814055e-03; 6.481006e-02;-7.850281e-02; 2.721815e-02;-4.927948e-02;-5.164431e-02;-6.125441e-03;-2.455857e-02;-2.344559e-02;-6.709440e-02;-5.287191e-02;-7.277608e-02; 4.812983e-02; 2.306670e-02;-1.074819e-02;-3.852069e-02; 3.956495e-02;-3.079934e-02;-7.805878e-02;-1.269273e-02;-9.558917e-02; 8.554437e-02;-7.953793e-02;-2.512860e-02; 2.987891e-02; 2.273385e-02;-3.020651e-02;-4.093729e-02
 1.244973e-01;-6.835762e-02; 1.151796e-02; 5.983684e-02; 6.374871e-02;-9.516666e-02;-2.856559e-02; 6.256029e-02; 7.325591e-02; 5.443815e-02;-3.034599e-03; 9.548077e-02;-1.160251e-01;-3.366272e-02; 3.156139e-02;-1.473842e-03; 6.303326e-02; 5.760245e-02; 6.448678e-02;-6.111956e-02;-3.210680e-02;-2.855689e-02; 3.162582e-02; 4.861254e-02;-4.648195e-02;-7.701760e-03; 6.873578e-03; 1.419438e-02; 2.141653e-03; 9.241283e-02;-1.179289e-01
-2.649344e-02;-6.304820e-02;-8.057495e-02; 5.729862e-03; 1.191694e-02;-4.060929e-02;-3.110187e-02;-1.185067e-02;-2.092720e-02;-5.501471e-02; 2.823503e-02;-9.343037e-02;-8.094832e-02;-2.676581e-03;-1.726588e-02;-6.912147e-02; 1.255659e-02;-1.238708e-02;-4.011875e-02;-7.284073e-02;-6.048442e-02;-4.270411e-02; 1.252447e-02;-1.386442e-02;-4.072214e-02;-1.078584e-02; 5.978926e-02; 1.060649e-02; 4.821422e-02; 4.024403e-03;-4.385962e-02
 1.160856e-02; 6.330891e-02;-3.400577e-02;-3.477034e-02;-1.156835e-02; 1.974053e-01; 5.347463e-02;-3.059398e-02;-1.891850e-03; 7.328003e-02;-2.461838e-02;-1.016555e-02;-4.987066e-02;-5.057497e-02;-6.329922e-02; 7.009560e-03;-6.232345e-02;-5.787157e-02;-5.047631e-02;-6.751312e-02;-8.356982e-02; 5.734018e-03; 1.090154e-02;-1.443651e-03; 1.269007e-01; 9.393010e-02;-1.639063e-02;-5.111762e-02;-2.346580e-02;-1.835456e-02;-6.610596e-02
 2.241109e-02; 5.178619e-02; 1.264817e-01; 2.307675e-03;-8.977556e-02; 2.276517e-01;-2.425665e-02; 2.308528e-02;-1.379101e-03;-3.528170e-02; 6.150873e-02; 1.193512e-01; 1.248611e-01; 6.621630e-02; 8.222312e-02; 5.661700e-02; 9.055902e-04;-9.589986e-05; 2.144468e-02;-1.475457e-02; 2.076479e-01;-9.704291e-04;-2.078940e-02; 2.837335e-03;-2.951091e-02; 1.816839e-02; 4.826131e-02;-8.367321e-02;-1.211338e-02;-1.804469e-02; 8.346695e-02
-3.565020e-03;-2.068116e-02;-2.043842e-02; 4.769981e-03; 2.868554e-02;-2.553880e-02;-2.463343e-03; 6.957194e-02; 3.387212e-02; 4.806450e-02;-4.350702e-02;-2.678263e-02;-1.564197e-02; 1.410300e-02;-3.424183e-02;-1.624192e-02;-7.857259e-02;-4.950495e-02;-2.776089e-02; 8.693402e-03;-3.698398e-03; 9.587300e-03;-3.679207e-02; 3.483099e-02; 8.034443e-02;-5.003348e-02;-4.260627e-02;-8.707667e-02; 4.521981e-02; 4.243703e-02;-1.272865e-02
 4.296022e-02;-9.837735e-02;-1.003376e-01; 8.384516e-02;-7.163026e-04;-8.867909e-02;-3.166770e-02; 7.138482e-02; 4.816289e-02; 6.544374e-02; 2.615844e-02;-1.102921e-01;-7.011047e-02; 3.410091e-02; 1.255484e-01; 7.998931e-02; 8.397067e-02; 5.524369e-02; 8.092146e-02; 3.243331e-02; 1.191731e-01; 5.571869e-02; 7.632421e-02; 5.838837e-02; 4.176715e-02;-6.257901e-02; 6.370170e-02; 3.357189e-02; 3.684838e-02; 1.674138e-02; 2.033935e-02
-3.927343e-02;-6.480279e-02;-1.856961e-02;-4.566947e-02;-5.600661e-02; 2.317127e-03;-7.495355e-02;-1.906721e-02;-1.540942e-02;-8.603244e-02;-7.791247e-03; 2.917584e-02; 5.143137e-02;-6.867302e-02;-1.486258e-02; 2.267419e-02;-2.959947e-02;-5.813632e-02;-7.925189e-02;-6.973299e-02; 1.446363e-02;-7.079178e-02;-2.179843e-02;-8.176450e-02;-7.977089e-02;-2.097740e-02;-3.604543e-02;-4.344829e-02;-9.206932e-02;-8.294516e-02;-2.656859e-02
 6.947023e-02;-8.388800e-02;-9.747834e-02; 2.904320e-02; 1.021915e-01; 8.488379e-02;-4.391932e-02; 4.386701e-03; 1.898213e-02; 9.426682e-02; 2.852272e-02;-2.934607e-02; 1.126997e-01; 1.602467e-02;-2.105705e-02; 2.115044e-02; 7.476883e-02;-1.026644e-01; 1.672249e-02;-3.916321e-02; 6.227827e-03;-3.640202e-02;-1.090849e-03; 4.995200e-02;-1.665223e-02;-3.416699e-02;-6.693238e-03;-1.298345e-02;-1.685864e-02; 4.529344e-02; 1.853515e-03
-2.330470e-02;-1.557646e-02;-5.161686e-03;-3.801110e-02; 1.420948e-02; 1.380483e-02;-2.945801e-02;-1.483147e-02; 3.696408e-02; 6.789848e-02; 1.274191e-01; 2.516074e-02;-4.087890e-02; 1.725639e-02; 8.807728e-02; 4.173176e-03; 1.082373e-02; 6.653534e-02; 1.951434e-02;-1.130551e-02; 1.116113e-01;-4.947176e-02;-6.211633e-03; 1.129366e-02;-9.004001e-03;-3.212506e-02; 6.120606e-02; 3.595377e-02;-1.767224e-02;-1.335083e-02;-1.620861e-02
-9.641896e-03;-1.694800e-02; 4.317266e-03;-7.655504e-02; 4.093667e-02;-2.248083e-01;-2.500777e-03; 6.473935e-02; 4.147150e-02; 6.818484e-02;-3.912572e-02;-9.935925e-02;-4.365560e-02; 1.537474e-02; 1.434028e-02;-7.514338e-02;-3.751124e-02;-4.952597e-02; 2.792036e-02; 1.105717e-02;-2.306429e-02;-1.115538e-01;-3.156272e-02; 5.059828e-02;-4.782463e-02; 1.183914e-01;-5.134911e-03; 5.306502e-02;-4.416310e-02; 5.955538e-02;-1.206101e-01
-1.947154e-02; 5.732423e-03;-2.935832e-02;-8.295704e-04; 2.116933e-03;-7.388418e-03; 4.839785e-02;-6.330721e-02;-3.696114e-02;-1.363696e-02; 4.720052e-03; 1.591595e-01; 3.965495e-02; 1.108164e-03;-1.079722e-02;-2.461721e-02; 7.377195e-04; 1.213508e-02; 3.066123e-02; 4.568276e-02; 1.297189e-02; 1.373246e-02; 2.409824e-02;-1.016690e-02; 4.618637e-02;-5.915997e-02; 3.015786e-02; 2.641837e-02;-1.822493e-03;-2.662608e-02; 1.093687e-01
 4.560169e-02;-5.080701e-02; 4.870490e-02; 8.790920e-03; 3.911668e-02;-6.770057e-02; 1.589796e-02; 6.871084e-02; 7.569052e-02; 2.557715e-02; 7.729263e-02; 6.717185e-02;-1.211396e-01; 9.184064e-03; 4.446409e-02; 1.005980e-01; 5.895345e-02; 1.437456e-01; 1.646141e-02; 8.648549e-02; 6.391402e-02;-4.378451e-02; 1.211629e-01; 6.850229e-02;-2.944978e-03; 1.272215e-01; 6.935349e-02; 6.239111e-02; 1.214784e-01; 1.948098e-02;-7.529206e-02
-6.124137e-02;-4.701269e-02;-8.052723e-02;-3.620337e-03;-1.365653e-02;-2.396578e-02;-4.903390e-02; 1.264585e-02;-1.488568e-02; 7.039623e-02;-8.086204e-03;-1.190221e-02;-3.779540e-02; 1.000815e-02; 3.670438e-03;-5.510619e-02;-1.699818e-03;-2.503183e-02;-2.765709e-02; 1.698192e-02;-9.738331e-02;-6.839075e-03;-2.694576e-02;-1.591198e-02;-6.374590e-02;-5.493381e-02;-3.362034e-02;-8.040183e-02; 1.131134e-02;-9.359400e-03;-2.752239e-02
-1.005132e-02;-5.650598e-02;-3.670364e-02;-7.159699e-02;-3.360172e-02;-2.069209e-01;-5.161251e-02; 1.375552e-02; 4.824838e-04;-2.532120e-02;-3.497861e-02;-1.196748e-01;-1.228101e-01; 2.457324e-03;-3.641584e-02;-1.966602e-02;-2.631239e-02; 7.356917e-02; 2.682890e-03;-2.804945e-02;-5.065432e-03;-4.778660e-02;-5.731428e-02;-2.152705e-02;-4.014239e-02;-8.901268e-03;-1.595407e-02;-2.814337e-02; 1.734290e-02;-2.870514e-02;-4.968902e-02
-3.636434e-02;-6.793662e-02;-3.213374e-02;-2.656887e-02; 1.261627e-02;-6.006464e-02;-5.401578e-02;-1.456442e-02;-1.012968e-02; 6.789495e-02; 1.450216e-02;-4.192943e-02; 5.521045e-02;-7.976001e-02;-2.786036e-02; 2.057203e-02;-1.842952e-02;-1.093903e-01;-4.546777e-02;-2.534220e-02;-9.175446e-02; 2.650169e-03; 1.282571e-01; 1.018207e-02;-6.133042e-02;-1.060963e-01; 3.793434e-02; 7.410040e-02;-1.079965e-01;-1.636916e-04;-1.244403e-02
-5.406017e-02; 5.834937e-02; 2.639178e-02;-4.012428e-02;-8.240683e-02; 7.185077e-02; 6.018029e-02;-9.700441e-02;-7.663306e-02;-8.045657e-02;-4.002212e-02; 7.972293e-02; 5.466534e-02;-5.165429e-02;-6.044371e-02;-7.189537e-02;-9.676510e-02;-9.180308e-02;-5.287249e-02;-4.803974e-02;-5.170052e-03;-5.218971e-03;-2.598437e-02;-8.232317e-02; 1.262449e-01; 7.700624e-02;-2.544199e-02;-6.963281e-02;-6.124140e-02;-5.300597e-02; 4.420048e-02
 9.923738e-03; 1.830499e-02;-2.007549e-02;-2.735301e-02; 8.298753e-02; 6.468769e-02;-1.518927e-02; 1.366913e-02; 1.698628e-02; 6.546781e-02;-3.077408e-03; 2.776663e-03;-4.015828e-02;-2.421660e-02;-7.492135e-02; 5.492772e-03; 4.209544e-02; 1.837538e-02; 3.463467e-03;-2.621864e-02; 1.396282e-02;-1.843914e-02; 2.110670e-04;-9.606652e-03;-1.981045e-02;-2.655397e-02; 1.262058e-02; 2.859434e-02;-4.189509e-02; 5.736001e-03;-4.909129e-02
-3.663916e-02;-2.370105e-03;-1.273284e-03; 5.344299e-03; 2.222631e-02; 3.222472e-03; 1.314322e-02;-1.321471e-02; 1.222869e-02;-1.726532e-02;-1.599627e-02; 4.097617e-02;-9.482683e-03;-2.038216e-02;-4.439772e-02; 4.812928e-03; 2.145540e-02; 1.245665e-02;-4.385815e-02; 8.841253e-02;-2.339938e-03;-2.820155e-02; 2.004329e-02;-1.681745e-02; 7.562574e-02; 1.540267e-02; 5.317161e-02; 8.233330e-02; 4.295624e-03; 5.967363e-03; 3.566828e-03
 2.271465e-02; 1.056117e-01; 1.539981e-01;-4.923830e-02;-1.379940e-02; 8.450751e-02; 2.035718e-02; 1.152918e-02; 1.400592e-02;-3.258377e-02; 3.816824e-02;-1.012988e-02;-3.601120e-02; 1.292972e-02; 7.471005e-02;-1.298492e-02;-5.706111e-02; 3.744219e-03;-2.347034e-02; 4.908050e-02; 6.908511e-02;-1.946968e-03; 3.441242e-02;-2.691610e-02;-3.073408e-02; 5.169094e-02; 2.063670e-02; 9.179906e-02;-2.096251e-02; 1.133825e-02;-4.267091e-02
 1.490406e-02;-5.476944e-02;-1.391759e-02; 1.627282e-02; 5.739011e-02; 2.478853e-02;-1.637244e-02; 3.923001e-02; 6.801924e-03; 9.119211e-02; 7.031090e-02;-6.701943e-02;-1.535631e-02; 4.271459e-02;-6.627891e-02; 2.314225e-02; 3.402057e-02; 9.708523e-02; 5.871271e-02; 6.580134e-03; 4.795592e-02;-4.321701e-02;-2.057710e-03; 2.372674e-02;-6.087935e-02; 4.567459e-02; 2.838876e-02;-2.292162e-02; 8.229363e-03;-1.055900e-02;-3.833920e-02
-2.869422e-02; 1.209549e-02; 1.025925e-01;-2.434375e-02;-6.445209e-02;-2.379799e-02; 6.892227e-02;-1.510046e-02; 2.695336e-02; 1.743728e-02;-6.090228e-02; 3.854653e-02; 4.513208e-02;-1.135309e-02;-6.631978e-02;-4.345160e-02;-7.271338e-02;-6.052864e-02;-4.937616e-02;-6.857053e-02;-1.021851e-01;-3.750217e-02;-2.548416e-02;-2.218072e-02; 1.378844e-01; 7.970808e-02;-4.614127e-02;-3.521411e-02; 5.412214e-02; 9.833848e-03; 5.928901e-02
-1.749330e-03; 5.673554e-03; 5.766083e-03; 4.235744e-02; 2.662696e-02;-9.817986e-02; 5.050379e-02; 5.921768e-02; 4.147224e-02; 1.999964e-02;-1.823732e-02;-7.864180e-03; 4.498030e-02; 6.408230e-02; 4.050601e-02; 7.909033e-02; 1.043935e-03; 4.427302e-02;-1.976212e-02;-2.882089e-02; 5.187391e-03;-9.339836e-03;-9.137989e-03; 2.984495e-02; 1.186019e-01; 3.112900e-03;-1.703341e-02; 1.295512e-01; 6.925585e-02; 5.713811e-02; 5.396885e-03
 1.049015e-01;-5.224754e-02;-6.522728e-03; 5.119382e-02; 7.751248e-02;-1.719365e-01;-3.824700e-03; 2.921958e-02; 7.741560e-02; 1.355506e-02; 1.339307e-02;-1.120217e-01; 1.319415e-02; 9.454945e-03; 8.900336e-03; 6.753914e-02; 4.808228e-02; 9.938348e-02; 1.045099e-01; 1.777561e-02; 9.618805e-03; 4.078968e-02; 1.244793e-01; 5.843910e-02;-3.515235e-02; 5.497480e-03; 4.268722e-02; 2.234867e-01; 6.840751e-02; 6.971034e-02; 8.591143e-02
 3.758007e-02; 8.081963e-03; 8.359934e-02;-8.945729e-02;-6.684680e-02; 1.617818e-01;-5.272281e-02;-9.420638e-03;-8.935637e-02; 5.251823e-02;-5.861588e-02; 3.710919e-02; 3.926887e-03;-2.420490e-02;-2.665242e-04;-1.683848e-02;-6.162754e-02; 3.292995e-02; 4.223677e-02;-4.672347e-02;-5.853807e-02; 1.394829e-01; 5.344382e-02;-3.976629e-02;-5.629990e-02; 2.694798e-02;-2.803601e-02;-1.310041e-01; 3.865520e-02;-4.812179e-02;-6.139213e-03
 5.589014e-03; 3.407938e-02; 6.071050e-03;-2.205496e-02; 8.163890e-04; 1.014979e-01;-7.150725e-02;-4.107995e-02;-1.020239e-02; 2.005759e-02;-3.921005e-02; 1.003429e-01;-1.744786e-02;-1.463369e-02;-6.668115e-02;-6.326573e-02;-2.219798e-02; 5.221554e-03; 9.411630e-03; 2.268660e-02;-5.374152e-02;-4.348931e-03;-8.962579e-02;-2.499565e-02;-9.480691e-02;-5.606073e-02; 1.913450e-02;-3.907471e-02; 3.572561e-02;-1.058280e-03; 2.273383e-02
 1.159374e-01; 1.987039e-01; 9.377405e-02; 5.514553e-02; 6.739524e-02;-7.726165e-02; 2.677778e-02; 1.077550e-01; 3.026531e-02; 8.060262e-02; 1.394845e-01;-1.385059e-03;-2.474394e-02; 1.014590e-01; 5.777197e-02; 6.412022e-02; 1.042968e-02; 1.270931e-01;-4.309743e-02; 1.345548e-01; 1.408094e-01;-1.183587e-02; 9.129654e-02; 8.044427e-02; 2.288906e-02; 5.591632e-02; 6.815347e-02; 2.805832e-02;-1.520555e-02; 6.775489e-02;-2.908193e-02
 1.491227e-02; 5.831424e-02; 3.449296e-02;-6.834501e-02;-3.136035e-02; 5.047617e-02; 1.014650e-02; 2.935640e-02; 6.627747e-02; 4.489723e-02;-2.596701e-02; 1.437411e-01; 7.317768e-03;-5.587805e-02; 5.889331e-02;-2.027623e-02;-7.494109e-02; 8.824467e-02;-4.345467e-02; 1.127820e-01;-3.174720e-02;-4.402832e-04;-4.590396e-02; 5.995634e-02; 5.205059e-02; 2.051156e-02;-1.676013e-02; 2.497926e-02; 4.279381e-02; 4.693073e-03; 3.172526e-02
 3.602656e-02;-1.693030e-02;-1.482999e-02; 7.929869e-02; 3.575926e-02; 1.986838e-02; 1.113274e-01; 1.539726e-02; 1.694756e-02; 7.105192e-02; 4.088859e-02;-1.176741e-02; 2.090511e-02;-2.849930e-02; 5.271860e-03;-1.383275e-02; 8.831897e-02; 6.712059e-02; 2.095168e-02;-4.801103e-02;-3.088701e-03; 2.113261e-02; 1.656584e-04; 3.409215e-02; 9.401804e-02; 6.462906e-02; 2.951711e-02; 7.520699e-02; 5.448380e-02;-4.965173e-02;-5.694607e-02
-7.531400e-03; 4.141801e-02; 9.833211e-02;-7.326068e-03; 3.104190e-02; 7.493443e-02; 1.182031e-01; 6.209869e-03;-4.515413e-02; 4.730950e-02;-1.584891e-02; 6.569166e-02; 5.534357e-02; 5.044621e-03;-1.507847e-02;-4.024088e-02; 3.264415e-03; 2.439503e-02; 2.181516e-04; 3.617110e-02;-3.688032e-02;-8.611932e-03; 5.790962e-02; 2.508139e-02; 1.394180e-01; 1.157820e-01; 2.075791e-02; 2.435056e-02; 6.298182e-03;-3.653602e-02; 5.435793e-02
-6.771647e-02;-3.982297e-02;-3.574388e-02; 4.142576e-02; 1.039502e-01; 4.151185e-02;-5.871690e-02;-7.900977e-03;-2.550417e-02; 7.921180e-02; 6.069806e-02; 6.553132e-02; 5.123343e-02;-4.385982e-02; 8.628404e-03;-3.894765e-02; 8.910072e-02; 1.220284e-02; 1.520733e-02; 7.335198e-02; 8.516120e-02;-3.840748e-02; 6.272607e-02; 2.052515e-02;-8.900878e-02;-7.962187e-03; 5.869778e-02; 2.650985e-02; 5.796462e-02;-5.256936e-02; 5.931543e-02
 1.745039e-01; 7.824012e-02;-6.418137e-02;-3.554886e-02;-8.758771e-02; 2.037621e-02;-4.761299e-02; 1.207545e-02; 1.223418e-01;-4.784691e-02; 4.635794e-02;-4.476790e-02;-7.540878e-02; 4.262756e-03; 8.066385e-02; 1.075010e-01; 1.028249e-02;-3.493870e-03; 3.845473e-02;-4.170334e-02; 2.282772e-02; 6.106763e-02;-1.124450e-02; 4.373114e-02;-7.604315e-02;-1.300009e-02;-6.289997e-03;-4.800994e-02;-8.800847e-02; 1.308256e-01;-8.769940e-02
-1.115157e-02; 8.112044e-02; 4.586844e-02;-4.608081e-02; 5.108506e-02;-3.466896e-02; 2.587964e-02;-3.918580e-03; 2.458465e-02; 9.408249e-04;-4.218469e-03; 8.115690e-03; 4.039220e-02; 3.057761e-02; 8.682153e-02; 9.003392e-02;-1.092727e-01; 1.823182e-01;-1.150064e-01;-1.059182e-01; 3.931315e-02;-1.387870e-02;-5.136292e-02;-4.561803e-03; 9.128628e-02;-1.965402e-02; 2.306437e-02;-2.112986e-02; 1.856512e-02;-5.568860e-02; 1.550620e-02
-8.415244e-03; 4.393210e-02;-3.280080e-02;-3.661702e-02; 3.799762e-02;-7.033411e-02; 6.634434e-03; 3.130855e-02; 3.860375e-03; 2.103023e-02;-3.382942e-03; 3.418624e-02;-6.472401e-02; 7.406236e-03; 1.379236e-02; 5.599948e-03; 2.067459e-03; 2.617683e-02; 2.682513e-03; 5.950044e-02;-4.306974e-02;-5.486332e-02;-1.982797e-02;-1.071341e-02; 8.278186e-02;-5.085572e-02;-4.825321e-03; 9.064157e-03;-2.651904e-02; 2.644276e-02;-2.708294e-02
-1.019001e-01; 8.969630e-02; 4.893605e-02; 6.187576e-02;-4.549652e-03; 1.082731e-01;-1.385512e-02;-7.363775e-02;-1.557447e-01;-7.145071e-02;-2.816358e-02; 7.315163e-02; 5.385023e-02;-1.647223e-01;-1.710187e-01;-9.373723e-02; 7.961487e-02;-7.283793e-03; 5.836562e-04;-4.016272e-02;-1.022403e-04;-2.924285e-02; 8.282112e-04;-1.008603e-01; 2.596394e-02; 4.415786e-02; 2.805656e-02;-3.866006e-02;-5.775630e-03;-1.316405e-01; 6.044181e-03
 3.069050e-02;-3.612381e-02;-5.296894e-02;-1.025289e-01;-5.419774e-02;-5.308263e-02;-8.649118e-02; 4.339560e-02; 7.492078e-02;-4.321859e-03;-3.415201e-02;-7.710181e-02; 6.519227e-03; 2.927478e-02;-2.090807e-02; 4.821556e-02;-7.653141e-02; 7.208130e-03;-1.045422e-01;-4.025869e-02;-3.695014e-02;-9.145773e-03;-1.269570e-01; 8.518145e-02;-6.583763e-02;-7.916885e-02;-1.157344e-01;-8.994254e-02; 1.140578e-02; 7.109753e-02; 1.932019e-02
 2.088834e-02;-1.555962e-02; 1.501988e-02;-4.419761e-02;-1.971628e-02;-3.463030e-03;-5.214439e-02; 4.991581e-02; 5.089093e-02;-3.330732e-02;-4.441001e-02;-4.671308e-02;-7.025122e-03; 7.530694e-02; 5.176213e-02; 8.382389e-03;-1.047957e-01;-1.221290e-02;-9.285956e-02;-5.185876e-02;-6.970093e-02;-5.243814e-03; 2.631330e-02; 4.602253e-03;-7.254411e-02; 2.216428e-02;-1.976584e-02;-1.253062e-01; 1.038861e-01;-6.584153e-02; 9.167046e-03
-4.750182e-02;-1.039532e-01;-8.849297e-02;-6.186688e-02;-1.619877e-02;-1.582266e-01;-3.006126e-02;-4.160417e-02;-4.006266e-02;-3.229704e-02;-7.163505e-02;-1.750312e-01;-8.944228e-02;-5.607504e-02;-2.784212e-02;-8.701785e-02;-4.465851e-03;-4.750812e-02;-4.351724e-02;-2.584083e-02;-4.861734e-02;-5.944585e-02;-5.716906e-02;-4.101636e-02; 1.653327e-02;-1.214287e-02;-6.104752e-02; 3.539901e-03;-1.764512e-02;-1.655353e-02;-3.873997e-02
