Astro;CA1-ProS;CA2-IG-FC;CA3;Car3;CR;CT SUB;DG;Endo;L2 IT ENTl;L2 IT ENTm;L2/3 IT CTX;L2/3 IT ENTl;L2/3 IT PPP;L2/3 IT RHP;L3 IT ENT;L4 RSP-ACA;L4/5 IT CTX;L5 IT CTX;L5 PPP;L5 PT CTX;L5/6 IT TPE-ENT;L5/6 NP CTX;L6 CT CTX;L6 IT CTX;L6 IT ENTl;L6b CTX;L6b/CT ENT;Lamp5;Micro-PVM;NP PPP;NP SUB;Oligo;Pvalb;SMC-Peri;Sncg;Sst;Sst Chodl;SUB-ProS;Vip;VLMC
-9.221653e-02;-2.195499e-02; 7.581023e-03;-8.728565e-03; 5.961164e-02;-3.734875e-02;-4.818388e-02;-3.690707e-02; 1.768945e-01; 1.562598e-03;-3.483566e-02;-3.098631e-02;-2.390639e-02;-4.978040e-02;-4.064729e-02;-1.630416e-02; 3.909191e-02;-1.917246e-02;-4.121602e-02; 1.108878e-03;-2.909441e-02;-4.702261e-02;-4.951818e-02;-5.096996e-02;-1.605082e-02;-8.535402e-02; 1.955602e-02;-9.156669e-03;-2.359750e-02;-8.620217e-02;-4.995233e-02;-3.304368e-02;-5.756803e-02;-6.086849e-02;-5.361054e-02;-1.481634e-02;-4.383373e-02;-5.451473e-02;-4.233645e-02;-5.820769e-02;-3.190051e-02
 2.943839e-02;-2.712948e-02; 3.996921e-02; 9.541183e-02;-7.825073e-02;-9.866944e-03;-5.112045e-02; 2.011229e-02;-7.701927e-02; 3.194858e-02; 3.150697e-02;-1.395614e-02; 2.259578e-02;-4.999903e-02; 4.266842e-02;-1.012166e-02;-8.840745e-02;-6.256536e-02;-6.215217e-02;-5.767780e-02; 2.404228e-02; 2.149436e-02; 9.253958e-03;-5.914693e-02;-3.481882e-02;-2.528765e-02;-1.559677e-02;-7.746502e-02;-2.883411e-02;-5.698327e-02;-1.448309e-02; 5.165515e-03;-3.315199e-03;-8.400062e-02;-6.879658e-02; 6.082516e-02; 5.754396e-03;-2.768306e-02; 4.832188e-02;-9.941690e-02;-1.731826e-02
-3.555382e-02; 7.098346e-02;-4.196471e-02; 1.363952e-01;-3.057386e-02;-5.051155e-02; 1.192609e-02; 2.160776e-02;-1.793931e-02;-1.957557e-02;-4.772416e-02;-1.370247e-02;-1.607510e-03;-5.605519e-02; 4.051011e-02;-4.497062e-02;-7.665832e-02;-6.200444e-02;-5.039662e-02;-4.041991e-02;-4.444096e-02; 3.285985e-02;-6.379847e-02;-6.390895e-02;-4.622632e-02;-1.228960e-02;-6.460590e-02; 2.331776e-02;-2.935898e-02;-8.893216e-03;-3.609301e-02;-8.089291e-02;-1.658508e-02; 2.066729e-03;-4.090617e-02;-2.438208e-02;-6.266901e-02;-1.239193e-02;-9.671160e-02;-6.293157e-02;-6.511712e-02
-8.204881e-02;-1.012160e-02; 3.633291e-02;-6.674117e-02; 5.680671e-04;-4.121576e-02; 3.376147e-02;-1.877979e-02;-2.220407e-02; 1.076975e-02;-3.143957e-02; 1.477188e-02; 3.171629e-03;-2.191295e-02;-4.267827e-02; 2.204372e-04; 1.798898e-02; 1.648722e-02; 4.858086e-02;-4.183971e-03; 2.740070e-02; 2.862294e-02;-3.524222e-02;-2.033259e-02; 1.933146e-02;-1.346931e-02;-1.912552e-02;-2.038778e-02;-1.775965e-02;-1.146312e-01;-1.003695e-01;-1.209174e-02;-3.671214e-02;-7.032264e-02;-6.837956e-02; 5.087496e-02;-3.128772e-02;-6.343436e-02;-1.083165e-01;-7.808346e-02;-1.523667e-02
 4.351026e-03;-1.541263e-02;-7.686829e-02;-6.376049e-02;-5.975114e-02;-2.184026e-02;-6.283010e-02;-6.792642e-02;-5.564640e-02;-1.411078e-03; 1.969736e-02;-1.066174e-01;-2.445466e-02;-5.185194e-02;-1.512200e-02;-6.295708e-02;-6.848154e-02;-1.169767e-01;-1.283554e-01;-7.725433e-02;-7.617812e-02; 4.193109e-02;-1.563131e-02;-7.928022e-02;-5.613592e-02; 4.044566e-02;-5.384832e-02;-2.070504e-02;-3.345578e-02;-1.235139e-01; 1.535229e-03; 3.117593e-02; 2.700994e-05;-7.860311e-02;-1.130228e-01; 1.193919e-02;-3.623093e-03;-5.327440e-02;-2.436113e-02;-1.074022e-01;-3.234479e-02
 6.630764e-03;-7.579485e-02;-5.397719e-02;-5.124020e-02;-3.320464e-02;-3.925596e-02;-2.636133e-02;-1.145913e-01; 3.319008e-02;-5.334230e-02;-7.539892e-02;-4.014489e-02;-6.780728e-02;-6.076621e-02;-9.288362e-02;-2.146039e-02; 3.276144e-04; 1.332126e-02; 2.558536e-02;-7.285166e-02;-7.062335e-02;-1.622358e-02;-7.471725e-02;-1.984248e-02;-3.252228e-02;-6.104692e-02;-5.586539e-02;-3.571876e-02;-5.819347e-02;-4.714428e-02;-3.211013e-02;-2.798670e-02;-1.361052e-04;-4.727335e-02;-7.521082e-03;-5.915761e-02;-4.018960e-02;-4.983817e-02; 1.146738e-02; 4.237289e-02;-8.322499e-02
 3.146800e-02;-9.547206e-02;-5.647810e-02;-9.737888e-02;-9.214843e-05;-1.582528e-02;-1.022687e-01;-5.110137e-02;-1.174003e-02;-1.051447e-01;-1.343748e-01;-6.527803e-02;-7.902290e-02;-6.118965e-02;-1.365359e-01;-3.502666e-02;-2.657787e-02;-2.690718e-02;-4.335884e-03;-1.256034e-02;-3.111736e-03;-4.597710e-02;-1.265245e-02; 1.392388e-02;-2.539447e-02;-8.049663e-02;-6.357714e-02;-3.338588e-02;-1.031366e-02;-1.173723e-01;-1.662766e-02;-4.058649e-02;-4.887228e-02;-3.734838e-02;-1.767687e-01;-1.010953e-01;-1.137443e-02;-5.981136e-02; 8.809650e-02;-7.210188e-02; 1.087533e-02
-5.753778e-02;-4.462422e-02;-6.407000e-02;-8.494377e-02;-1.494974e-01;-1.285416e-02; 4.636834e-02; 2.570934e-02;-1.238577e-01; 7.944939e-02; 2.868086e-02;-2.826976e-02;-2.683621e-02;-5.821721e-02; 2.595710e-02;-1.805529e-02;-4.687036e-02;-1.218173e-02; 2.382705e-02;-9.439355e-02;-4.442297e-02; 1.576090e-02;-2.022782e-02; 8.251861e-03; 4.001863e-02; 7.473964e-02; 2.750202e-02; 3.691629e-02;-3.875502e-02; 6.863172e-03;-1.429617e-02;-1.548709e-02;-6.768865e-02;-1.716776e-02;-9.262114e-02;-2.467062e-02;-3.880791e-02;-8.035879e-02;-1.031850e-01;-1.015899e-01;-5.691000e-02
-1.733542e-02;-5.916476e-02; 1.165192e-03;-2.047611e-02; 8.437283e-02;-2.881833e-02;-2.920612e-02;-8.345836e-02;-7.017886e-02; 1.760800e-02;-2.497402e-02;-4.900961e-02;-4.574047e-02;-4.015047e-02;-3.177680e-02;-3.254202e-02;-1.747541e-02;-5.097790e-03; 9.692875e-03;-1.301398e-02;-9.035338e-03; 1.182336e-02; 2.603714e-03;-8.337608e-03;-2.288236e-02;-5.329534e-02; 5.330514e-03; 8.114954e-03;-7.650858e-03;-2.186692e-02; 1.191495e-03;-3.766728e-02; 1.291414e-03; 2.814853e-03;-5.637447e-02; 3.381265e-02;-2.636316e-02;-3.799819e-02; 6.142760e-02; 2.656198e-02;-2.363428e-02
 6.313173e-02;-8.549108e-02; 7.054560e-02;-1.161738e-02; 4.972176e-02;-4.231658e-02;-8.763506e-02; 6.003407e-03;-3.329479e-02; 6.079495e-02; 1.446169e-02;-3.780440e-02; 5.706853e-02;-4.737074e-02; 1.251322e-02;-7.198766e-03;-1.921342e-02;-3.166382e-03;-2.595222e-02;-6.633522e-02;-3.566551e-02;-3.576515e-02;-3.039852e-02;-5.217311e-02;-7.709231e-02;-1.960140e-02;-2.467502e-02;-5.471892e-02;-3.430125e-04;-1.803988e-02;-1.410563e-02;-3.350404e-02;-4.766334e-02; 2.324224e-02; 8.074030e-02;-5.247316e-02;-8.506524e-03; 2.526470e-02; 1.006561e-01; 2.059500e-01;-9.795892e-02
-1.046402e-01;-6.870024e-03;-2.760077e-02;-3.775860e-02;-5.364006e-02;-5.351735e-02; 1.787054e-02;-6.918687e-02;-1.131517e-01;-6.727435e-02;-2.615030e-02;-3.694154e-02; 1.473163e-02;-2.243796e-02;-2.039976e-02;-2.365580e-02;-4.252845e-02;-4.609657e-02;-3.781126e-02;-2.056480e-03;-4.355233e-02; 2.611567e-02;-5.675965e-02;-5.788172e-02;-2.245124e-02; 1.399847e-02;-8.826424e-03;-7.459373e-02;-4.500153e-02;-9.249488e-02;-4.093092e-02;-6.841271e-02;-8.792080e-02;-3.623995e-02;-1.309758e-01;-2.915591e-02;-4.238726e-02;-2.639406e-03;-4.336752e-02;-1.417075e-01;-5.672728e-02
 1.025522e-01; 7.438006e-02; 7.415380e-02; 1.027480e-01;-2.168713e-02;-1.868205e-02;-1.134166e-01; 1.134779e-01;-7.491696e-02; 1.380524e-02; 8.217291e-04; 9.470095e-04;-7.151750e-03;-3.837314e-02; 8.465245e-03;-4.335991e-02;-5.428228e-02;-6.307547e-02;-7.605260e-02;-6.638193e-02;-2.591898e-02;-3.415717e-02;-5.072439e-02;-3.389942e-02;-4.002499e-02;-4.779509e-03;-9.061881e-03;-3.513235e-02;-1.955603e-02;-5.581387e-02;-1.711209e-02;-1.558112e-02; 3.796358e-02;-7.700201e-02;-6.861681e-02;-1.893046e-02;-3.371916e-02;-2.488341e-02;-1.124747e-01;-4.804115e-02;-6.565423e-02
 4.610699e-02; 1.743408e-02; 4.095251e-02; 4.847200e-02; 3.768813e-02; 2.180439e-02;-9.551870e-03; 7.501313e-02; 9.282736e-03; 3.142305e-02; 9.191654e-02; 3.936512e-02; 4.594902e-02; 7.078639e-02; 4.573865e-02; 5.123026e-02;-8.302560e-02; 2.158179e-02; 2.078919e-03;-2.434241e-02;-4.612008e-02; 9.943195e-03; 6.827812e-02;-1.070970e-02;-2.048799e-02;-3.758591e-02; 3.637385e-03; 1.219939e-02; 9.028835e-04;-4.422721e-02; 2.604490e-02; 4.894374e-02; 2.836053e-02; 5.165951e-02; 2.833146e-02;-1.967516e-02;-3.135474e-02; 4.126371e-03;-2.149045e-02; 3.533927e-02;-5.294147e-02
-5.792229e-02; 2.178583e-02;-2.179723e-02; 5.075107e-02; 1.634888e-01;-4.783713e-02;-2.114675e-02; 8.552939e-02;-1.834934e-02; 6.183563e-02; 2.545148e-02;-3.279277e-02;-3.006941e-02;-5.967747e-02;-4.296679e-03;-7.111489e-02; 1.649493e-02; 1.014590e-02; 1.955977e-02;-4.917975e-02; 2.747127e-02;-9.905144e-03; 3.552292e-03;-1.681305e-02;-2.238297e-02;-1.557760e-02;-4.696400e-02;-4.074618e-02;-8.707652e-03; 1.823915e-02;-1.206476e-01;-1.851636e-02;-6.381819e-02;-5.570890e-02; 2.899830e-02;-1.952783e-02;-3.764901e-02;-5.089310e-02;-1.176331e-01; 7.481355e-02;-1.239468e-01
-1.822101e-02;-2.323823e-02; 2.513243e-03;-1.227362e-02;-7.789264e-04;-3.371540e-02;-1.087006e-02;-6.121288e-02;-4.820164e-03; 2.796228e-02; 5.186137e-02;-8.375330e-02;-5.164361e-02;-2.619279e-02; 3.265680e-02; 1.623443e-02;-6.173360e-03;-1.058368e-02;-1.291463e-02; 2.399563e-02; 3.543119e-02;-1.356278e-02;-3.184904e-02;-4.810532e-02;-5.153125e-02;-3.048119e-02;-9.400359e-02;-8.512884e-02; 5.054019e-02; 5.160805e-02;-3.170058e-02;-3.001433e-03;-2.019555e-02; 5.338219e-02;-1.563161e-02; 2.645807e-02; 5.335264e-02;-1.189689e-03;-7.082518e-02;-1.938742e-02;-1.607875e-02
 9.574425e-02;-4.095257e-02;-1.003639e-01;-2.402026e-02;-4.176542e-02; 1.003310e-01; 1.085981e-02;-1.984971e-02;-8.059935e-02;-5.501353e-03;-1.404048e-02; 6.780290e-02; 1.895775e-02; 3.102974e-02;-2.706112e-02; 4.990065e-02; 4.848652e-02; 5.485932e-02; 2.519569e-02;-2.654130e-02;-2.321917e-02; 2.586726e-02;-3.983550e-02;-5.956018e-03; 1.940624e-02;-1.612343e-02;-2.437427e-02; 4.277661e-02;-4.000478e-02;-6.898445e-02; 4.723443e-02; 1.825478e-02; 8.432533e-03;-2.497319e-02;-3.803827e-02;-5.267033e-02; 1.937636e-03; 1.842082e-02;-6.667936e-02; 1.714704e-02;-3.276694e-02
 1.700260e-02; 3.683901e-02; 5.696540e-02; 6.650237e-02; 9.192701e-02; 1.219671e-01; 8.486285e-02; 7.668009e-02; 1.446875e-01; 2.549839e-02; 4.156045e-02; 2.887408e-02;-1.272776e-02; 2.033304e-02;-2.093741e-03; 1.507311e-02; 7.078927e-02; 6.631898e-02; 5.553346e-02; 7.022166e-02; 4.150223e-02; 4.411956e-02; 7.482796e-02; 9.103610e-02; 3.971113e-02; 7.525318e-02; 1.090628e-01; 8.178238e-02; 7.224236e-03; 4.094338e-02; 7.141541e-02; 9.266097e-02; 2.785589e-02;-2.926314e-02; 9.469717e-02;-1.380265e-02;-1.892609e-02; 1.767693e-02; 1.761090e-02; 1.354522e-01; 3.608908e-03
 2.604350e-02;-3.089773e-02; 3.282290e-03;-4.307720e-02;-1.789188e-02; 1.500397e-02;-5.618332e-02;-8.472921e-03;-6.920543e-02;-4.622458e-02; 2.974313e-02;-4.975936e-02;-9.110196e-02; 5.811382e-02;-2.880083e-02;-1.696049e-03;-1.305599e-02;-1.514005e-02;-2.741190e-02; 6.595555e-02;-3.619263e-02;-8.008170e-02; 6.527859e-03; 1.258411e-02;-4.022992e-02;-4.297736e-02;-1.030507e-02; 1.521172e-02;-3.123076e-02; 3.170489e-02; 2.242448e-02;-1.269080e-02; 2.690483e-02; 8.166162e-03; 1.608300e-03; 4.855338e-03;-4.295314e-02;-8.088944e-03; 1.088668e-01; 1.306325e-02;-1.662476e-02
-7.822237e-02;-4.683690e-02; 4.155713e-02;-3.434769e-02;-4.047693e-02; 1.240783e-02; 3.944014e-02;-2.293176e-02;-4.873864e-02; 6.657128e-03; 5.308584e-02; 4.181700e-02; 4.227853e-03;-3.257150e-02; 1.886624e-02;-6.008323e-03; 9.243724e-03; 3.610161e-02; 4.139852e-02; 2.739782e-02; 2.205069e-02; 1.158871e-02; 2.252349e-02; 3.621541e-02; 5.411768e-02; 4.356740e-03; 5.640938e-02; 1.774410e-02;-3.708491e-02;-6.380483e-02; 4.213988e-02; 1.687353e-02;-3.626253e-03; 4.948298e-03;-4.200829e-02;-4.672527e-02;-7.401400e-03; 1.306290e-02;-8.253357e-03;-6.757751e-02;-1.998611e-02
-4.137247e-02; 1.342973e-02; 1.564865e-02; 2.142976e-02;-4.162222e-02; 6.413964e-02; 8.799071e-02; 1.297310e-02; 2.690938e-02;-2.079614e-02; 3.332793e-02; 3.836911e-03;-7.935059e-03;-3.876807e-03; 7.479789e-03; 2.031439e-02;-4.647053e-02; 3.876077e-02;-4.112822e-02; 2.423648e-02;-5.662907e-02;-9.727571e-02; 5.424662e-02; 4.368165e-03;-4.399990e-02; 4.444484e-02;-2.724066e-02; 6.365643e-02; 3.105179e-02; 2.844408e-02; 5.920551e-02; 8.623585e-02; 3.663386e-02; 3.090756e-02; 2.154919e-02; 1.229915e-02; 4.081044e-03;-8.637381e-03;-5.994449e-02;-4.364379e-02; 1.683404e-02
 5.236030e-02; 8.826733e-02; 2.735802e-02; 8.890925e-03;-3.542383e-03;-4.055089e-03; 6.140699e-03;-9.333687e-03; 1.802474e-01;-1.188314e-02; 2.595143e-02; 2.025312e-02;-2.164319e-02;-6.955576e-03; 3.225806e-02; 5.457338e-05;-5.039063e-04;-8.855827e-03;-1.513170e-02; 1.039343e-02;-3.191587e-02;-8.268681e-02; 4.075172e-03; 4.844367e-03; 1.987104e-02;-1.303262e-02; 8.021082e-03;-5.869370e-03; 4.976855e-02;-4.687792e-02;-1.313500e-03; 3.912482e-04;-2.324531e-02; 3.784637e-02;-4.550291e-02; 3.086392e-02; 3.417881e-02; 4.736580e-02;-4.942400e-02;-1.666053e-02; 4.149988e-02
 3.021839e-02; 7.867054e-02; 9.014059e-02; 1.050865e-01; 1.792404e-03; 5.340542e-02; 1.554823e-02; 1.031675e-01;-2.754046e-02;-1.752383e-02;-3.162078e-02; 7.225616e-03;-4.420482e-02; 2.020157e-02; 8.533049e-03;-1.397467e-02; 9.736274e-03; 1.167944e-04; 2.016778e-02; 2.314292e-02;-5.008616e-02;-2.410591e-02;-2.137983e-02;-1.250132e-02; 1.598115e-02; 6.475618e-02;-3.471897e-02; 2.336561e-02; 6.441030e-02;-2.856656e-02;-4.499639e-02;-3.197143e-03;-6.756277e-02; 3.762352e-02; 5.177291e-02;-6.171829e-02; 6.741539e-02;-4.983528e-02;-1.577532e-01; 9.145386e-02; 2.254446e-02
-1.597347e-01;-7.224638e-02;-8.240951e-02;-7.483521e-02;-7.472735e-02; 2.136661e-02;-1.215927e-01;-8.669041e-02;-3.071826e-02;-8.092705e-02; 2.134020e-02;-4.976840e-02;-1.220705e-01; 2.364322e-02;-3.021831e-02;-6.449364e-02;-1.680692e-02;-4.582080e-02;-1.398309e-02; 1.236522e-02;-5.042666e-02;-2.462217e-02;-3.865195e-02;-2.430303e-02; 1.310823e-03;-8.312286e-02;-1.044486e-01; 4.312606e-02;-1.168353e-01;-8.358120e-02; 1.552291e-02;-1.929707e-02;-1.155079e-01;-6.735339e-02;-9.837777e-02;-5.332746e-02;-9.978330e-02;-1.367831e-01;-5.751300e-03;-9.858189e-02;-9.754353e-02
 8.459284e-03; 4.437151e-02; 5.313248e-02; 8.199019e-02;-2.537630e-02; 3.957205e-02; 3.436568e-02; 1.595021e-02; 8.246406e-02; 2.549031e-02; 3.309052e-03; 2.265803e-02; 1.416277e-02; 9.822329e-03; 5.033328e-02; 9.762624e-03; 4.392355e-03; 6.765187e-02; 2.658761e-02; 3.026528e-03;-1.008553e-02; 3.017241e-02; 1.712086e-02; 8.075543e-03; 2.845186e-02; 9.459627e-03; 8.547701e-03; 8.781161e-03; 3.328893e-02; 7.715416e-03; 1.214465e-02; 3.791670e-02;-3.245254e-02;-2.821568e-02;-6.140980e-03;-3.741507e-02;-3.798140e-02;-7.905287e-02;-6.480377e-02;-3.345615e-02;-2.787305e-02
-7.892826e-02; 4.284605e-02; 1.094386e-01; 5.848413e-02; 8.395236e-02; 8.715812e-03;-1.383508e-02; 2.231414e-02; 7.309969e-02; 7.361807e-02; 6.274107e-03; 1.623288e-02; 6.425615e-02;-2.592041e-03;-2.095443e-02; 3.626363e-03; 3.154318e-02; 2.520224e-03; 9.164053e-03; 1.821802e-02; 4.850309e-02; 2.160866e-02; 4.853753e-02; 2.761464e-02;-1.531914e-03;-5.800730e-02;-2.045550e-02; 1.579156e-02; 7.612649e-02;-2.389657e-02;-4.034776e-02; 2.144902e-02; 5.376168e-02; 1.393910e-01; 1.638461e-02; 3.760651e-02; 7.200510e-03; 8.686818e-02; 9.843126e-02;-1.878035e-03; 6.375896e-02
-2.048445e-02;-6.463179e-02; 2.966679e-02; 8.190799e-03; 1.020315e-02;-3.570203e-02;-6.822204e-03;-5.940742e-02;-1.706210e-02; 8.154665e-02; 6.906212e-02; 4.197936e-03; 1.168006e-02; 7.335547e-02;-4.772290e-02; 3.912028e-02; 3.019521e-02; 8.039441e-03; 1.393282e-02; 8.508205e-04;-2.725140e-03; 5.817562e-04; 3.416889e-02;-1.778086e-02; 1.465988e-02;-5.153148e-02;-2.656002e-02;-3.881834e-02;-2.878594e-03; 4.453426e-02; 6.141976e-02; 1.739866e-02; 1.138431e-01;-2.769368e-02;-3.275008e-02; 3.639973e-02; 3.885442e-02;-4.690011e-02; 4.370410e-02;-4.123151e-02; 5.105334e-02
 3.367192e-02; 1.009558e-01; 5.686351e-02; 8.883298e-02; 5.474642e-02; 7.733922e-02; 8.289067e-02; 4.101020e-02; 2.261628e-02; 1.529701e-02; 6.899658e-02; 9.210098e-02; 1.049517e-01; 4.783100e-02; 8.566484e-02; 4.579664e-02; 1.156552e-02; 8.630789e-02; 8.044814e-02; 2.737601e-02; 1.068291e-01; 1.169707e-01; 3.822583e-02; 4.778642e-02; 3.434879e-02; 6.701080e-02; 5.899837e-02; 5.113910e-02; 8.972688e-02;-2.434008e-02; 8.041111e-03; 1.690664e-02; 7.660493e-04; 5.526866e-02; 7.348444e-02; 1.118586e-01; 1.129936e-01; 8.405946e-02; 1.135291e-01; 2.469729e-02; 9.990644e-02
-3.012446e-02;-3.915028e-02;-1.254557e-02;-5.921526e-02; 9.367007e-02;-1.025675e-02;-4.803655e-02; 1.315575e-02;-9.594366e-03;-5.578307e-02;-4.660837e-02;-4.657522e-02;-8.852553e-02; 9.001276e-03;-3.909907e-02;-3.201931e-02;-3.621824e-02; 1.297478e-02;-3.658357e-02;-1.212037e-02;-7.833730e-02;-1.081715e-01; 9.216727e-02;-4.739206e-02;-7.227713e-02;-5.816512e-02;-5.707257e-02;-2.692167e-02; 3.398126e-02;-2.862700e-02; 3.812979e-03; 3.924826e-03; 2.041643e-02; 6.762070e-02;-6.216327e-02;-3.335441e-02; 6.364836e-02; 7.355354e-02; 4.472903e-02;-4.738253e-02; 2.525444e-02
-2.252377e-03; 1.169274e-01;-1.754819e-03; 7.516089e-02;-1.219433e-02; 9.271572e-02; 3.419575e-02; 1.639623e-01; 4.675026e-03; 6.297929e-03;-4.301560e-03; 6.891488e-02; 6.812081e-02; 6.442860e-02; 9.741147e-02; 9.759397e-02;-1.669547e-02; 7.223942e-02; 8.946606e-02; 1.499685e-01; 6.277319e-02; 2.261855e-02; 1.111290e-01; 7.094729e-02; 7.434268e-02; 7.476489e-02;-9.406831e-03; 1.044540e-01; 5.779541e-02; 1.128403e-01; 3.954335e-02; 6.550670e-02; 2.667265e-02; 1.997978e-02;-1.081817e-02; 1.391324e-01; 4.758449e-02; 4.677206e-02; 1.102604e-02; 3.435377e-02; 9.433230e-02
-9.152735e-02;-9.844316e-02;-7.477343e-02;-1.232049e-01;-4.868074e-02;-7.874092e-02;-1.232356e-02;-1.216446e-01;-8.428775e-02;-1.102704e-01; 4.523423e-03;-3.308099e-02;-1.889905e-02;-5.422412e-02;-5.410940e-02; 8.832139e-02;-2.921491e-03;-1.042977e-02;-1.616211e-02;-5.224067e-02;-4.652168e-02;-6.745011e-02;-8.748442e-03;-4.087477e-02;-5.124346e-02;-6.481051e-02; 1.860949e-02;-5.904569e-02;-3.203954e-02;-1.252798e-02; 2.392164e-02;-1.652398e-02;-4.348909e-02; 2.094764e-02;-5.887551e-02;-9.979643e-02;-7.454193e-02; 2.188366e-02;-1.878721e-02;-4.683056e-02;-3.225787e-02
 1.109513e-01; 3.063593e-02;-5.496960e-02;-2.114190e-02; 4.207827e-02; 2.731626e-02;-2.008057e-02; 7.203120e-02; 8.942640e-02;-2.661625e-02;-6.422698e-02; 5.027082e-02;-2.726060e-03; 2.491492e-02; 1.946170e-02;-4.979600e-02;-2.347412e-02;-4.538925e-02; 1.683171e-02; 2.287417e-02; 5.375743e-02; 5.785381e-02; 2.067373e-02; 7.331517e-03; 3.991815e-02; 4.868266e-03;-3.545013e-02; 2.010864e-02; 1.409502e-02;-7.264639e-02;-2.917189e-02; 7.585504e-03;-1.335620e-02;-2.540808e-02; 1.073101e-02; 1.370252e-03;-4.079212e-02;-3.261363e-02;-4.880645e-02;-2.208517e-03;-1.219476e-02
-1.843925e-02; 3.184704e-02; 4.057698e-02; 3.538172e-02; 6.588850e-02; 3.197500e-02;-3.434318e-02; 6.710392e-02;-3.676662e-02;-2.500293e-02; 1.648458e-02;-7.295473e-02;-1.628318e-02;-1.071037e-02; 3.128216e-02;-2.343451e-03; 4.325869e-02;-9.044505e-02;-4.530746e-02; 4.125285e-02; 1.687062e-02; 1.137255e-03;-8.216796e-03; 6.444984e-02;-2.287286e-02; 3.364544e-02; 4.474982e-02; 1.188238e-01; 9.299669e-02;-1.071789e-01; 7.703388e-02; 4.232991e-04; 3.962805e-02; 4.252354e-03;-2.319288e-02; 2.046958e-02; 1.287508e-02;-2.267619e-03;-2.186269e-02; 7.912539e-02; 1.326370e-02
 1.394710e-02;-3.877303e-02;-4.319237e-03;-8.870868e-03; 5.254947e-02;-5.977154e-02;-3.251080e-02;-9.844763e-04;-2.241230e-02; 1.219027e-02;-2.253711e-02;-4.974293e-02;-4.938343e-02;-2.828623e-02;-3.013224e-02;-6.815980e-02;-5.502853e-02;-2.277794e-02;-1.103835e-02;-5.617372e-02;-3.155842e-02;-6.321450e-02;-1.899380e-02;-1.172047e-02;-3.107705e-02;-3.260444e-02;-1.955097e-02;-3.338360e-02;-5.919420e-03;-3.786465e-02;-8.733301e-03;-4.009655e-02;-7.714578e-02; 1.987068e-02;-5.080419e-02;-8.262735e-03;-4.502723e-02; 1.555707e-02;-5.126485e-02;-1.030731e-01;-7.274396e-02
 9.669713e-02;-9.448266e-03;-4.309956e-02;-3.434724e-02; 1.191652e-01; 6.646302e-03;-2.136095e-02;-8.386501e-02; 4.644684e-03; 3.185490e-02; 2.923064e-02;-9.696039e-02; 2.430915e-02;-5.190588e-02; 8.872390e-03; 5.266368e-02; 4.309105e-02;-2.032280e-02;-3.572268e-02;-2.981763e-02;-4.913058e-03; 1.386582e-02; 6.879270e-02;-4.913347e-02;-2.158560e-02; 1.210087e-02; 2.463669e-02;-2.338272e-02; 1.151479e-01; 1.080928e-03; 1.619210e-02; 3.859738e-03; 1.574555e-01; 6.378549e-02; 3.182517e-02;-3.123783e-02;-4.938160e-03; 1.331880e-01; 1.373814e-01;-1.707934e-02;-2.621134e-02
-5.302291e-02;-2.650260e-02;-3.314879e-02;-3.484561e-02;-4.579398e-02;-3.241425e-02; 2.828824e-02;-3.312202e-03; 4.568808e-02;-1.601931e-02; 1.499020e-02; 2.915932e-03; 2.576264e-02;-4.114010e-03;-6.642902e-03; 9.287261e-03; 1.821518e-02; 2.724761e-02; 3.689605e-02;-2.067983e-02;-1.100661e-02;-8.053507e-03;-5.539507e-02;-3.629385e-02; 9.781969e-03;-3.414172e-02;-1.604258e-02;-3.372625e-02;-4.779529e-02;-2.944336e-02;-4.277092e-02;-6.476535e-03;-7.310422e-02; 3.101799e-02; 1.824251e-03;-9.570770e-02;-1.367818e-02;-2.636476e-02;-2.134197e-02;-4.016638e-02;-3.403878e-02
 5.600852e-02; 4.130271e-02; 7.221762e-03; 1.024192e-01; 5.758349e-02; 8.897804e-02; 1.125017e-01; 1.050596e-01; 1.848313e-01; 2.170839e-03; 5.170324e-02;-1.588217e-02; 2.876537e-02; 2.807948e-02; 2.156132e-02; 7.672837e-02;-6.110239e-03;-4.151776e-02;-4.222262e-02;-2.346336e-02;-7.378139e-02; 3.235795e-02;-7.185648e-03; 5.294733e-02; 1.950370e-02; 8.177033e-02; 7.236204e-02; 6.336776e-02; 1.928618e-01; 1.080239e-02; 4.071567e-02; 3.749469e-03; 5.010300e-02; 3.399546e-02; 9.518690e-02;-8.199139e-03; 3.164257e-01; 1.073704e-01; 3.706855e-02; 1.157395e-01; 1.898236e-01
-4.511536e-02;-9.958626e-03; 3.650432e-02; 2.432470e-03;-2.384029e-02;-6.772181e-02;-8.328849e-02; 2.408067e-02; 2.543567e-02;-6.104734e-02; 3.805672e-03;-7.790097e-02;-6.813636e-02;-2.865535e-02;-4.243523e-02;-1.052600e-01;-1.226850e-01;-8.553812e-02;-1.002534e-01;-7.230161e-02;-6.599773e-02;-1.007142e-01;-5.245053e-02;-9.794113e-02;-7.150219e-02;-5.979762e-02;-8.749953e-02;-6.892793e-02;-8.025109e-02;-5.052572e-02;-7.527827e-02;-9.411306e-02;-6.066434e-02;-3.701126e-02;-3.940217e-02;-2.998131e-02;-8.111289e-02;-9.221012e-03;-5.562572e-03;-4.490385e-02; 1.130739e-02
